mahalle;semt_bucak_belde_id
YEŞİLDERE MAH.;2146
YUKARI MAH.;2146
ARAK KÖYÜ;1367
ARMUTLU KÖYÜ;1367
ASLANDOĞMUŞ KÖYÜ;1367
AŞAĞI MAH.;1367
AŞAĞIDİNEK KÖYÜ;1367
BAŞDEĞİRMEN KÖYÜ;1367
BELCEĞİZ KÖYÜ;1367
BEYKÖY KÖYÜ;1367
BÖLÜKLER MAH.;1367
CUMHURİYET MAH.;1367
ÇALTI KÖYÜ;1367
ÇARIKSARAYLAR KÖYÜ;1367
ÇAVUNDUR KÖYÜ;1367
ÇELTEK KÖYÜ;1367
ÇİÇEKPINAR KÖYÜ;1367
ÇÖRDÜK MAH.;1367
ÇUKUR MAH.;1367
FAKILAR KÖYÜ;1367
GEDİKLİ KÖYÜ;1367
GÖKSÖĞÜT KÖYÜ;1367
KARAYAKA KÖYÜ;1367
KIYAKDEDE KÖYÜ;1367
KÖPRÜ KÖYÜ;1367
MURATBAĞI KÖYÜ;1367
ORTA MAH.;1367
ÖRDEKCİ KÖYÜ;1367
ÖRENKÖY KÖYÜ;1367
SALUR KÖYÜ;1367
SARIKAYA KÖYÜ;1367
SUVAR MAH.;1367
ULU MAH.;1367
YAKAEMİR KÖYÜ;1367
YASSIBEL KÖYÜ;1367
YENİ MAH.;1367
YENİCEKALE KÖYÜ;1367
YENİKÖY KÖYÜ;1367
YUKARI MAH.;1367
YUKARIDİNEK KÖYÜ;1367
ALCIKLAR MAH.;2159
ASILKALE MAH.;2159
AŞAĞIKALE MAH.;2159
CAMİKEBİR MAH.;2159
FATİH MAH.;2159
KERKÜK MAH.;2159
ORTA MAH.;2159
ULVİKALE MAH.;2159
DERE KÖYÜ;1367
İLEYDAĞI KÖYÜ;1367
İNHİSAR KÖYÜ;1367
KÜÇÜKKABACA KÖYÜ;1367
GÜREŞYERİ MAH.;2270
HAMİDELİ MAH.;2270
KABAAĞAÇ MAH.;2270
KÖSEHASAN MAH.;2270
NAMAZGAH MAH.;2270
PAZAR MAH.;2270
SELÇUKLU MAH.;2270
SERENLER MAH.;2270
TAŞKÖPRÜ MAH.;2270
TOPRAKLIK MAH.;2270
ZİNCİRLİ MAH.;2270
AKÇAŞAR KÖYÜ;1367
ALTIKAPI KÖYÜ;1367
ARDIÇLI MAH.;1367
AŞAĞI MAH.;1367
AŞAĞI YUKARI MAH.;1367
AŞAĞIKAŞIKARA KÖYÜ;1367
AŞAĞITIRTAR KÖYÜ;1367
AYVALI KÖYÜ;1367
BAĞKONAK KÖYÜ;1367
BAĞLARBAŞI KÖYÜ;1367
BAHÇELİEVLER MAH.;1367
BAHTİYAR KÖYÜ;1367
BOLATLIK MAH.;1367
CELEPTAŞ KÖYÜ;1367
CUMHURİYET MAH.;1367
ÇAKIRÇAL KÖYÜ;1367
ÇAMHARMAN KÖYÜ;1367
ÇAYIR MAH.;1367
ÇETİNCE KÖYÜ;1367
DEDEÇAM KÖYÜ;1367
DELİKTAŞ MAH.;1367
DERE GÜLTEPE MAH.;1367
DERE MAH.;1367
EĞİRLER KÖYÜ;1367
ESENTEPE MAH.;1367
ESKİ MAH.;1367
ESKİGEÇİT MAH.;1367
EYÜPLER KÖYÜ;1367
FATİH MAH.;1367
GÖKÇAY MAH.;1367
GÖKÇEALİ KÖYÜ;1367
GÜLKENT MAH.;1367
GÜMÜŞLÜ MAH.;1367
HARMAN MAH.;1367
HİSARARDI KÖYÜ;1367
HURŞİTLER MAH.;1367
HÜYÜKLÜ KÖYÜ;1367
İLEĞİ KÖYÜ;1367
İSLİBUCAĞI MAH.;1367
KALE MAH.;1367
KARŞIYAKA MAH.;1367
KIRKBAŞ KÖYÜ;1367
KORUYAKA KÖYÜ;1367
KOZLUÇAY KÖYÜ;1367
KÖRKÜLER KÖYÜ;1367
KUMDANLI KÖYÜ;1367
KURUSARI KÖYÜ;1367
KUYUCAK KÖYÜ;1367
KUZYAKA MAH.;1367
KÜÇÜKTEPE MAH.;1367
MESCİT MAH.;1367
MEZARLIK MAH.;1367
MISIRLI KÖYÜ;1367
MİTHATPAŞA MAH.;1367
NALBANT MAH.;1367
ORTA MAH.;1367
ÖZBAYAT KÖYÜ;1367
ÖZGÜNEY KÖYÜ;1367
PAZAR MAH.;1367
SAĞIRKÖY KÖYÜ;1367
SELÇUKLU MAH.;1367
SÜCÜLLÜ KÖYÜ;1367
TAŞEVİ KÖYÜ;1367
TEPECİK MAH.;1367
TERZİLER KÖYÜ;1367
TOKMACIK KÖYÜ;1367
TOLYÜZÜ MAH.;1367
ULUCAMİİ MAH.;1367
YAĞCILAR KÖYÜ;1367
YANARIK MAH.;1367
YARIKKAYA KÖYÜ;1367
YAYLA MAH.;1367
YENİ MAH.;1367
YUKARI MAH.;1367
YUKARIKAŞIKARA KÖYÜ;1367
YUKARITIRTAR KÖYÜ;1367
YUSUFLAR MAH.;1367
ABACILAR MAH.;2324
AKKÖPRÜ MAH.;2324
BAĞLAR MAH.;2324
BAHÇELİEVLER MAH.;2324
CUMHURİYET MAH.;2324
ÇARŞI MAH.;2324
DEBBAĞLAR MAH.;2324
ESKİ MAH.;2324
FATİH MAH.;2324
GÖRGÜ BAYRAM MAH.;2324
GÖRGÜ CAMİİ MAH.;2324
GÖRGÜORTA MAH.;2324
KAŞAŞAĞI MAH.;2324
KAŞCAMİ MAH.;2324
KAŞHACIBEY MAH.;2324
KAŞYUKARI MAH.;2324
KIZILCA MAH.;2324
KUŞKU MAH.;2324
LEBLEBİCİLER MAH.;2324
MÜDERRİS MAH.;2324
PAZAR AŞAĞI MAH.;2324
PAZAR YUKARI MAH.;2324
SALUR MAH.;2324
SANAYİ MAH.;2324
SARAY MAH.;2324
SOFULAR MAH.;2324
ZAFER MAH.;2324
GÖLKONAK KÖYÜ;1367
GÜNDOĞDU MAH.;2370
PINARBAŞI MAH.;2370
YENİCAMİ MAH.;2370
YENİCE MAH.;2370
BURGAZADA MAH.;383
MADEN MAH.;387
NİZAM MAH.;387
HEYBELİADA MAH.;956
KINALIADA MAH.;1197
ANADOLU MAH.;160
ARNAVUTKÖY MERKEZ MAH.;160
İMRAHOR MAH.;160
İSLAMBEY MAH.;160
MUSTAFA KEMAL PAŞA MAH.;160
NENEHATUN MAH.;160
YAVUZ SELİM MAH.;160
ADNAN MENDERES MAH.;258
BAKLALI MAH.;258
BALABAN MAH.;258
BOYALIK MAH.;258
ÇİLİNGİR MAH.;258
DURSUNKÖY MAH.;258
DURUSU MAH.;258
FATİH MAH.;258
HACIMAŞLI MAH.;258
KARABURUN MAH.;258
SAZLIBOSNA MAH.;258
TAYAKADIN MAH.;258
TERKOS MAH.;258
YASSIÖREN MAH.;258
YENİKÖY MAH.;258
ATATÜRK MAH.;352
BOĞAZKÖY İSTİKLAL MAH.;352
YUNUS EMRE MAH.;352
BOLLUCA MAH.;354
HİCRET MAH.;354
MAVİGÖL MAH.;354
DELİKLİKAYA MAH.;897
HADIMKÖY MAH.;897
HASTANE MAH.;897
ÖMERLİ MAH.;897
YEŞİLBAYIR MAH.;897
HARAÇÇI MAH.;921
KARLIBAYIR MAH.;921
MAREŞAL FEVZİ ÇAKMAK MAH.;2199
MEHMET AKİF ERSOY MAH.;2199
TAŞOLUK MAH.;2199
ATATÜRK MAH.;185
FERHATPAŞA MAH.;747
İÇERENKÖY MAH.;991
İNÖNÜ MAH.;1158
KAYIŞDAĞI MAH.;1158
KÜÇÜKBAKKALKÖY MAH.;1292
AŞIKVEYSEL MAH.;1367
MUSTAFA KEMAL MAH.;1367
ESATPAŞA MAH.;1923
FETIH MAH.;1923
ÖRNEK MAH.;1923
MEVLANA MAH.;2350
MİMAR SİNAN MAH.;2350
YENİ ÇAMLICA MAH.;2350
YENİŞEHİR MAH.;2350
BARBAROS MAH.;2367
YENİSAHRA MAH.;2367
AMBARLI MAH.;134
DENİZKÖŞKLER MAH.;134
CİHANGİR MAH.;194
MERKEZ MAH.;194
FİRUZKÖY MAH.;759
YEŞİLKENT MAH.;759
GÜMÜŞPALA MAH.;858
MUSTAFA KEMALPAŞA MAH.;858
TAHTAKALE MAH.;858
ÜNİVERSİTE MAH.;858
BARBAROS MAH.;227
ÇINAR MAH.;227
FEVZİ ÇAKMAK MAH.;227
İNÖNÜ MAH.;227
KAZIM KARABEKİR MAH.;227
MERKEZ MAH.;227
SANCAKTEPE MAH.;227
YAVUZ SELİM MAH.;227
YENİGÜN MAH.;227
YILDIZTEPE MAH.;227
15 TEMMUZ MAH.;866
BAĞLAR MAH.;866
GÜNEŞLİ MAH.;866
HÜRRİYET MAH.;866
KİRAZLI MAH.;866
YENİMAHALLE MAH.;866
100. YIL MAH.;1367
DEMİRKAPI MAH.;1367
FATİH MAH.;1367
GÖZTEPE MAH.;1367
KEMALPAŞA MAH.;1367
MAHMUTBEY MAH.;1367
BAHÇELİEVLER MAH.;242
CUMHURİYET MAH.;242
SİYAVUŞPAŞA MAH.;242
SOĞANLI MAH.;242
HÜRRİYET MAH.;2177
KOCASİNAN MERKEZ MAH.;2177
ŞİRİNEVLER MAH.;2177
ÇOBANÇEŞME MAH.;2344
FEVZİ ÇAKMAK MAH.;2344
YENİBOSNA MERKEZ MAH.;2344
ZAFER MAH.;2344
ATAKÖY 1. KISIM MAH.;181
ATAKÖY 2-5-6. KISIM MAH.;181
ATAKÖY 3-4-11. KISIM MAH.;181
ATAKÖY 7-8-9-10. KISIM MAH.;181
CEVİZLİK MAH.;418
SAKIZAĞACI MAH.;418
YENİMAHALLE MAH.;418
BASINKÖY MAH.;760
ŞENLİKKÖY MAH.;760
KARTALTEPE MAH.;1141
OSMANİYE MAH.;1911
YEŞİLKÖY MAH.;2389
YEŞİLKÖY SB MAH.;2389
YEŞİLYURT MAH.;2389
ZEYTİNLİK MAH.;2430
ZUHURATBABA MAH.;2435
ALTINŞEHİR MAH.;124
GÜVERCİNTEPE MAH.;124
KAYABAŞI MAH.;124
ŞAHİNTEPE MAH.;124
BAHÇEŞEHİR 1. KISIM MAH.;255
BAHÇEŞEHİR 2. KISIM MAH.;255
BAŞAK MAH.;281
BAŞAKŞEHİR MAH.;281
İKİTELLİ OSB MAH.;1000
ZİYA GÖKALP MAH.;1000
ŞAMLAR MAH.;2155
ALTINTEPSİ MAH.;127
TERAZİDERE MAH.;127
VATAN MAH.;127
İSMET PAŞA MAH.;1844
KARTALTEPE MAH.;1844
MURATPAŞA MAH.;1844
ORTAMAHALLE MAH.;1872
YENİDOĞAN MAH.;1872
CEVATPAŞA MAH.;2405
KOCATEPE MAH.;2405
YILDIRIM MAH.;2405
ABBASAĞA MAH.;8
CİHANNÜMA MAH.;8
SİNANPAŞA MAH.;8
AKAT MAH.;38
ARNAVUTKÖY MAH.;160
KURUÇEŞME MAH.;160
BEBEK MAH.;303
ETİLER MAH.;722
BALMUMCU MAH.;763
DİKİLİTAŞ MAH.;763
GAYRETTEPE MAH.;763
YILDIZ MAH.;763
KÜLTÜR MAH.;1315
LEVAZIM MAH.;1315
NİSBETİYE MAH.;1315
ULUS MAH.;1315
KONAKLAR MAH.;1316
LEVENT MAH.;1316
MECİDİYE MAH.;1901
ORTAKÖY MAH.;1901
MURADİYE MAH.;2255
TÜRKALİ MAH.;2255
VİŞNEZADE MAH.;2255
ANADOLU HİSARI MAH.;135
KANLICA MAH.;135
KAVACIK MAH.;135
GÜMÜŞSUYU MAH.;327
MERKEZ MAH.;327
YALIKÖY MAH.;327
BAKLACI MAH.;490
ÇENGELDERE MAH.;490
ÇİFTLİK MAH.;490
FATİH MAH.;490
YAVUZ SELİM MAH.;490
ÇUBUKLU MAH.;549
RÜZGARLIBAHÇE MAH.;549
GÖKSU MAH.;806
GÖZTEPE MAH.;806
YENİ MAHALLE MAH.;806
ACARLAR MAH.;1941
ÇİĞDEM MAH.;1941
İNCİRKÖY MAH.;1941
PAŞABAHÇE MAH.;1941
SOĞUKSU MAH.;1941
ALİBAHADIR MAH.;1971
ANADOLUFENERİ MAH.;1971
BOZHANE MAH.;1971
CUMHURİYET MAH.;1971
GÖLLÜ MAH.;1971
İSHAKLI MAH.;1971
KAYNARCA MAH.;1971
KILIÇLI MAH.;1971
MAHMUTŞEVKETPAŞA MAH.;1971
ÖĞÜMCE MAH.;1971
PAŞAMANDIRA MAH.;1971
POLONEZKÖY MAH.;1971
POYRAZKÖY MAH.;1971
RİVA MAH.;1971
ZERZAVATÇI MAH.;1971
AKBABA MAH.;2231
ANADOLU KAVAĞI MAH.;2231
ÇAMLIBAHÇE MAH.;2231
DERESEKİ MAH.;2231
ELMALI MAH.;2231
GÖRELE MAH.;2231
ORTAÇEŞME MAH.;2231
ÖRNEKKÖY MAH.;2231
TOKATKÖY MAH.;2231
BARIŞ MAH.;331
BÜYÜKŞEHİR MAH.;331
CUMHURİYET MAH.;331
KAVAKLI MAH.;331
ADNAN KAHVECİ MAH.;877
DEREAĞZI MAH.;877
GÜRPINAR MAH.;877
BEYLİKDÜZÜOSB MAH.;2319
MARMARA MAH.;2319
SAHİL MAH.;2319
YAKUPLU MAH.;2319
ARAP CAMİ MAH.;145
BEREKETZADE MAH.;145
EMEKYEMEZ MAH.;145
ŞAHKULU MAH.;145
CİHANGİR MAH.;424
KATİPMUSTAFA ÇELEBİ MAH.;424
KILIÇALİ PAŞA MAH.;424
KULOĞLU MAH.;424
TOMTOM MAH.;424
FETİHTEPE MAH.;905
HALICIOĞLU MAH.;905
KEÇECİ PİRİ MAH.;905
ÖRNEKTEPE MAH.;905
PİRİPAŞA MAH.;905
SÜTLÜCE MAH.;905
ASMALI MESCİT MAH.;1038
ÇATMA MESCİT MAH.;1038
EVLİYA ÇELEBİ MAH.;1038
BEDRETTİN MAH.;1142
CAMİİKEBİR MAH.;1142
HACIAHMET MAH.;1142
İSTİKLAL MAH.;1142
KADIMEHMET EFENDİ MAH.;1142
KAPTANPAŞA MAH.;1142
KULAKSIZ MAH.;1142
KÜÇÜK PİYALE MAH.;1142
PİYALEPAŞA MAH.;1142
YAHYA KAHYA MAH.;1142
FİRUZAĞA MAH.;1182
HACIMİMİ MAH.;1182
KEMANKEŞ KARAMUSTAFAPAŞA MAH.;1182
MÜEYYETZADE MAH.;1182
ÖMER AVNİ MAH.;1978
PÜRTELAŞ HASAN EFENDİ MAH.;1978
GÜMÜŞSUYU MAH.;2185
KOCATEPE MAH.;2185
BOSTAN MAH.;2190
BÜLBÜL MAH.;2190
ÇUKUR MAH.;2190
HÜSEYİNAĞA MAH.;2190
KALYONCU KULLUĞU MAH.;2190
KAMER HATUN MAH.;2190
SURURİ MEHMET EFENDİ MAH.;2190
ŞEHİT MUHTAR MAH.;2190
YENİŞEHİR MAH.;2190
19 MAYIS MAH.;391
ALKENT 2000 MAH.;391
ATATÜRK MAH.;391
CUMHURİYET MAH.;391
ÇAKMAKLI MAH.;391
DİZDARİYE MAH.;391
FATİH MAH.;391
KARAAĞAÇ MAH.;391
PINARTEPE MAH.;391
CELALİYE MAH.;411
KAMİLOBA MAH.;411
BAHÇELİEVLER MAH.;1267
GÜZELCE MAH.;1267
KUMBURGAZ MAH.;1267
YENİMAHALLE MAH.;1267
EKİNOBA MAH.;1828
MİMAR SİNAN MERKEZ MAH.;1828
MİMAROBA MAH.;1828
MURAT ÇESME MAH.;1828
SİNANOBA MAH.;1828
AHMEDİYE MAH.;2219
HÜRRİYET MAH.;2219
TÜRKOBA MAH.;2219
ULUS MAH.;2219
AKALAN MAH.;485
ATATÜRK MAH.;485
AYDINLAR MAH.;485
BAHŞAYİŞ MAH.;485
BAŞAK MAH.;485
BELGRAT MAH.;485
CELEPKÖY MAH.;485
ÇAKIL MAH.;485
ÇANAKÇA MAH.;485
ÇİFTLİKKÖY MAH.;485
DAĞYENİCE MAH.;485
ELBASAN MAH.;485
FATİH MAH.;485
FERHATPAŞA MAH.;485
FERHATPAŞA SB MAH.;485
GÖKÇEALİ MAH.;485
GÜMÜŞPINAR MAH.;485
HALLAÇLI MAH.;485
HİSARBEYLİ MAH.;485
İHSANİYE MAH.;485
İNCEĞİZ MAH.;485
İZZETTİN MAH.;485
KABAKÇA MAH.;485
KALEİÇİ MAH.;485
KALFA MAH.;485
KARACAKÖY MERKEZ MAH.;485
KARAMANDERE MAH.;485
KESTANELİK MAH.;485
KIZILCAALİ MAH.;485
MURATBEY MERKEZ MAH.;485
NAKKAŞ MAH.;485
OKLALI MAH.;485
ORMANLI MAH.;485
OVAYENİCE MAH.;485
ÖRCÜNLÜ MAH.;485
ÖRENCİK MAH.;485
SUBAŞI MAH.;485
YALIKÖY MAH.;485
YAYLACIK MAH.;485
YAZLIK MAH.;485
ALEMDAĞ MAH.;94
ÇATALMEŞE MAH.;94
EKŞİOĞLU MAH.;94
NİŞANTEPE MAH.;94
ÇAMLIK MAH.;506
HAMİDİYE MAH.;506
MEHMET AKİF MAH.;506
MERKEZ MAH.;506
MİMAR SİNAN MAH.;506
HÜSEYİNLİ MAH.;1920
KOÇULLU MAH.;1920
ÖMERLİ MAH.;1920
REŞADİYE MAH.;1920
SIRAPINAR MAH.;1920
AYDINLAR MAH.;2194
CUMHURİYET MAH.;2194
GÜNGÖREN MAH.;2194
KİRAZLIDERE MAH.;2194
SOĞUKPINAR MAH.;2194
SULTANÇİFTLİĞİ MAH.;2194
TAŞDELEN MAH.;2194
BİRLİK MAH.;191
HAVAALANI MAH.;191
KEMER MAH.;191
ÇİFTE HAVUZLAR MAH.;705
DAVUTPAŞA MAH.;705
FEVZİ ÇAKMAK MAH.;705
MİMAR SİNAN MAH.;705
NAMIK KEMAL MAH.;705
NİNE HATUN MAH.;705
YAVUZ SELİM MAH.;705
FATİH MAH.;1085
KAZIM KARABEKİR MAH.;1085
MENDERES MAH.;1085
TUNA MAH.;1085
ORUÇREİS MAH.;2007
TURGUT REİS MAH.;2007
BAĞLARÇEŞME MAH.;711
ÇINAR MAH.;711
ÖRNEK MAH.;711
PINAR MAH.;711
SELAHADDİN EYYUBİ MAH.;711
AKŞEMSEDDİN MAH.;1015
ARDIÇLI MAH.;1015
AŞIK VEYSEL MAH.;1015
BALIKYOLU MAH.;1015
ESENKENT MAH.;1015
İNCİRTEPE MAH.;1015
İNÖNÜ MAH.;1015
SULTANİYE MAH.;1015
SÜLEYMANİYE MAH.;1015
YENİKENT MAH.;1015
YUNUS EMRE MAH.;1015
AKÇABURGAZ MAH.;1201
ATATÜRK MAH.;1201
BARBAROS HAYRETTİN PAŞA MAH.;1201
BATTALGAZİ MAH.;1201
GÖKEVLER MAH.;1201
HÜRRİYET MAH.;1201
İSTİKLAL MAH.;1201
NECİP FAZIL KISAKÜREK MAH.;1201
OSMANGAZİ MAH.;1201
ŞEHİTLER MAH.;1201
CUMHURİYET MAH.;1355
GÜZELYURT MAH.;1355
MEHMET AKİF ERSOY MAH.;1355
MEHTERÇEŞME MAH.;1355
MEVLANA MAH.;1355
PİRİ REİS MAH.;1355
YEŞİLKENT MAH.;1355
AKEVLER MAH.;1988
FATİH MAH.;1988
NAMIK KEMAL MAH.;1988
SAADETDERE MAH.;1988
TALATPAŞA MAH.;1988
TURGUT ÖZAL MAH.;1988
ÜÇEVLER MAH.;1988
ZAFER MAH.;1988
KOZA MAH.;2007
ORHAN GAZİ MAH.;2007
ALİBEYKÖY MAH.;99
EMNiYETTEPE MAH.;99
GÜZELTEPE MAH.;99
AKŞEMSETTİN MAH.;530
ÇIRÇIR MAH.;530
DEFTERDAR MAH.;732
İSLAMBEY MAH.;732
MERKEZ MAH.;732
NİŞANCI MAH.;732
SAKARYA MAH.;732
SİLAHTARAĞA MAH.;732
GÖKTÜRK MERKEZ MAH.;812
AĞAÇLI MAH.;989
AKPINAR MAH.;989
ÇİFTALAN MAH.;989
IŞIKLAR MAH.;989
İHSANİYE MAH.;989
ODAYERİ MAH.;989
PİRİNÇÇİ MAH.;989
MİMAR SİNAN MAH.;1186
MİTHATPAŞA MAH.;1186
DÜĞMECİLER MAH.;1979
RAMİ CUMA MAH.;1979
RAMİ YENİ MAH.;1979
TOPÇULAR MAH.;1979
ESENTEPE MAH.;2396
KARADOLAP MAH.;2396
YEŞİLPINAR MAH.;2396
AKSARAY MAH.;66
HASEKİ SULTAN MAH.;66
ATİKALİ MAH.;262
AYVANSARAY MAH.;262
BALAT MAH.;262
DERVİŞ ALİ MAH.;262
BEYAZIT MAH.;294
EMİN SİNAN MAH.;294
MİMAR HAYRETTİN MAH.;294
ŞEHSUVAR BEY MAH.;294
ALEMDAR MAH.;674
HOCAPAŞA MAH.;674
AKŞEMSETTİN MAH.;1029
İSKENDERPAŞA MAH.;1029
HIRKA-İ ŞERİF MAH.;1098
KARAGÜMRÜK MAH.;1098
CERRAHPAŞA MAH.;1225
KOCA MUSTAFAPAŞA MAH.;1225
SEYYİD ÖMER MAH.;1225
KATİP KASIM MAH.;1268
MESİHPAŞA MAH.;1268
MİMAR KEMALETTİN MAH.;1268
MUHSİNE HATUN MAH.;1268
NİŞANCA MAH.;1268
SARAÇ İSHAK MAH.;1268
MOLLA FENARİ MAH.;1331
SURURİ MAH.;1331
TAYA HATUN MAH.;1331
HOBYAR MAH.;2096
BİNBİRDİREK MAH.;2114
CANKURTARAN MAH.;2114
KÜÇÜK AYASOFYA MAH.;2114
SULTAN AHMET MAH.;2114
MEVLANAKAPI MAH.;2165
ŞEHREMİNİ MAH.;2165
MERCAN MAH.;2184
RÜSTEMPAŞA MAH.;2184
SÜLEYMANİYE MAH.;2184
TAHTAKALE MAH.;2184
MOLLA GÜRANİ MAH.;2234
TOPKAPI MAH.;2234
BALABANAĞA MAH.;2305
DEMİRTAŞ MAH.;2305
HACI KADIN MAH.;2305
HOCA GIYASETTİN MAH.;2305
KALENDERHANE MAH.;2305
KEMALPAŞA MAH.;2305
MOLLA HÜSREV MAH.;2305
SARIDEMİR MAH.;2305
YAVUZ SİNAN MAH.;2305
SİLİVRİKAPI MAH.;2340
SÜMBÜL EFENDİ MAH.;2340
YEDİKULE MAH.;2340
ALİ KUŞÇU MAH.;2428
CİBALİ MAH.;2428
YAVUZ SULTAN SELİM MAH.;2428
ZEYREK MAH.;2428
BAĞLARBAŞI MAH.;768
MERKEZ MAH.;768
SARIGÖL MAH.;768
BARBAROS HAYRETTİN PAŞA MAH.;1295
HÜRRİYET MAH.;1295
KARADENİZ MAH.;1295
ŞEMSİPAŞA MAH.;1295
YENİ MAHALLE MAH.;1295
FEVZİ ÇAKMAK MAH.;1367
KARAYOLLARI MAH.;1367
KAZIM KARABEKİR MAH.;1367
MEVLANA MAH.;1367
KARLITEPE MAH.;2410
PAZARİÇİ MAH.;2410
YENİDOĞAN MAH.;2410
YILDIZTABYA MAH.;2410
AKINCILAR MAH.;53
GÜVEN MAH.;53
HAZNEDAR MAH.;53
MAREŞAL ÇAKMAK MAH.;53
GÜNEŞTEPE MAH.;872
MERKEZ MAH.;872
GENÇOSMAN MAH.;2007
SANAYİ MAH.;2007
ABDURRAHMAN NAFİZ GÜRMAN MAH.;2244
MEHMET NESİH ÖZMEN MAH.;2244
TOZKOPARAN MAH.;2244
BOSTANCI MAH.;361
CADDEBOSTAN MAH.;402
CAFERAĞA MAH.;403
EĞİTİM MAH.;659
HASANPAŞA MAH.;659
ERENKÖY MAH.;685
FENERBAHÇE MAH.;744
FENERYOLU MAH.;745
ZÜHTÜPAŞA MAH.;745
DUMLUPINAR MAH.;757
FİKİRTEPE MAH.;757
GÖZTEPE MAH.;836
ACIBADEM MAH.;1239
KOŞUYOLU MAH.;1239
KOZYATAĞI MAH.;1248
MERDİVENKÖY MAH.;1362
19 MAYIS MAH.;1887
OSMANAĞA MAH.;1905
RASİMPAŞA MAH.;1981
SAHRAYICEDİT MAH.;1995
SUADİYE MAH.;2109
ÇAĞLAYAN MAH.;437
HÜRRİYET MAH.;437
ÇELİKTEPE MAH.;510
ORTABAYIR MAH.;510
GÜLTEPE MAH.;846
HARMANTEPE MAH.;846
TELSİZLER MAH.;846
YAHYA KEMAL MAH.;846
GÜRSEL MAH.;880
MEHMET AKİF ERSOY MAH.;880
TALATPAŞA MAH.;880
HAMİDİYE MAH.;911
MERKEZ MAH.;1056
NURTEPE MAH.;1056
SEYRANTEPE MAH.;2080
YEŞİLCE MAH.;2080
EMNİYET EVLERİ MAH.;2178
SULTAN SELİM MAH.;2178
ŞİRİNTEPE MAH.;2178
ATALAR MAH.;184
PETROL İŞ MAH.;184
ESENTEPE MAH.;707
KARLIKTEPE MAH.;707
KORDONBOYU MAH.;1140
YUKARI MAH.;1140
CEVİZLİ MAH.;1894
ORHANTEPE MAH.;1894
GÜMÜŞPINAR MAH.;2101
ORTA MAH.;2101
SOĞANLIK YENİ MAH.;2101
ÇAVUŞOĞLU MAH.;2237
TOPSELVİ MAH.;2237
YALI MAH.;2237
YUNUS MAH.;2237
UĞUR MUMCU MAH.;2262
YAKACIK YENİ MAH.;2262
CUMHURİYET MAH.;2315
HÜRRİYET MAH.;2315
YAKACIK ÇARŞI MAH.;2315
ATAKENT MAH.;179
ATATÜRK MAH.;179
KÜÇÜKÇEKMECE İKİTELLİOSB MAH.;179
MEHMET AKİF MAH.;179
HALKALI MERKEZ MAH.;907
İSTASYON MAH.;907
YARIMBURGAZ MAH.;907
CENNET MAH.;1293
CUMHURİYET MAH.;1293
FATİH MAH.;1293
KANARYA MAH.;1293
YENİ MAHALLE MAH.;1293
BEŞYOL MAH.;2056
FEVZİ ÇAKMAK MAH.;2056
GÜLTEPE MAH.;2056
İNÖNÜ MAH.;2056
KARTALTEPE MAH.;2056
KEMALPAŞA MAH.;2056
SÖĞÜTLÜ ÇEŞME MAH.;2056
SULTAN MURAT MAH.;2056
TEVFİKBEY MAH.;2056
YEŞİLOVA MAH.;2056
AYDINEVLER MAH.;204
BAŞIBÜYÜK MAH.;204
FINDIKLI MAH.;204
BÜYÜKBAKKALKÖY MAH.;388
CEVİZLİ MAH.;416
ALTAYÇEŞME MAH.;755
FEYZULLAH MAH.;755
ESENKENT MAH.;844
GÜLENSU MAH.;844
GÜLSUYU MAH.;844
ÇINAR MAH.;993
İDEALTEPE MAH.;993
ALTINTEPE MAH.;1298
KÜÇÜKYALI MERKEZ MAH.;1298
BAĞLARBAŞI MAH.;2321
YALI MAH.;2321
GİRNE MAH.;2437
ZÜMRÜTEVLER MAH.;2437
BAHÇELİEVLER MAH.;242
SAPAN BAĞLARI MAH.;242
YENİ MAH.;242
YEŞİLBAĞLAR MAH.;242
ÇAMÇEŞME MAH.;447
ESENLER MAH.;447
FEVZİ ÇAKMAK MAH.;447
KAVAKPINAR MAH.;447
BATI MAH.;465
DOĞU MAH.;465
KAYNARCA MAH.;465
ÇINARDERE MAH.;529
DUMLUPINAR MAH.;529
ORTA MAH.;529
VELİBABA MAH.;529
AHMET YESEVİ MAH.;710
ESENYALI MAH.;710
FATİH MAH.;710
GÜZELYALI MAH.;710
ORHANGAZİ MAH.;710
BALLICA MAH.;1274
EMİRLİ MAH.;1274
GÖÇBEYLİ MAH.;1274
KURNA MAH.;1274
KURTDOĞMUŞ MAH.;1274
GÜLLÜ BAĞLAR MAH.;2173
RAMAZANOĞLU MAH.;2173
SANAYİ MAH.;2173
ŞEYHLİ MAH.;2173
ERTUĞRUL GAZİ MAH.;2332
SÜLÜNTEPE MAH.;2332
YAYALAR MAH.;2332
ÇAMLIK MAH.;2371
HARMANDERE MAH.;2371
KURTKÖY MAH.;2371
YENİŞEHİR MAH.;2371
AKPINAR MAH.;733
EYÜP SULTAN MAH.;733
FATİH MAH.;733
VEYSEL KARANİ MAH.;733
ABDURRAHMANGAZİ MAH.;1908
OSMANGAZİ MAH.;1908
ATATÜRK MAH.;2036
EMEK MAH.;2036
İNÖNÜ MAH.;2036
KEMAL TÜRKLER MAH.;2036
MECLİS MAH.;2036
SARIGAZİ MAH.;2036
